lad11cd,lad11nm,lsoa11,1991/92,1992/93,1993/94,1994/95,1995/96,1996/97,1997/98,1998/99,1999/00,2000/01,2001/02,2002/03,2003/04,2004/05,2005/06,2006/07,2007/08,2008/09,2009/10,2010/11,2011/12,2012/13,2013/14,2014/15,2015/16,2016/17
E09000015,Harrow,E01002217,50,22,32,30,36,27,37,33,27,34,36,32,30,26,26,33,20,33,19,35,28,25,33,25,22,35
E09000015,Harrow,E01002218,20,14,25,19,15,21,16,21,22,24,26,23,25,20,16,25,21,21,29,27,29,18,30,20,26,25
E09000015,Harrow,E01002219,19,22,23,19,19,21,20,24,14,20,32,27,31,37,40,29,32,30,24,39,38,20,25,31,29,25
E09000015,Harrow,E01002220,21,16,20,14,23,24,30,17,14,20,27,22,19,26,22,19,19,22,17,24,26,26,18,21,23,13
E09000015,Harrow,E01002221,29,15,24,20,19,18,19,15,14,18,14,16,19,21,22,25,29,19,18,22,23,13,25,26,14,23
E09000015,Harrow,E01002222,18,25,25,19,23,24,25,28,26,14,15,20,19,16,13,14,19,16,16,26,14,17,26,13,16,13
E09000015,Harrow,E01002223,28,19,20,26,24,22,32,23,38,22,20,27,27,20,29,17,29,29,28,23,22,25,20,21,23,22
E09000015,Harrow,E01002224,16,14,14,20,26,14,24,19,22,17,20,21,18,23,21,23,26,28,18,25,21,25,30,17,16,19
E09000015,Harrow,E01002225,11,8,14,6,15,11,8,11,11,6,7,5,13,9,5,18,13,11,12,8,7,8,14,9,22,26
E09000015,Harrow,E01002226,12,14,9,17,18,13,17,12,12,19,20,25,27,34,31,22,42,28,33,36,33,38,33,36,40,36
E09000015,Harrow,E01002227,22,20,19,15,12,20,20,13,11,16,20,12,19,18,17,29,20,16,26,21,11,19,26,29,20,15
E09000015,Harrow,E01002228,31,28,29,23,20,23,22,28,18,25,28,22,32,23,41,27,27,41,31,38,34,36,17,31,27,29
E09000015,Harrow,E01002229,10,18,15,10,11,13,9,17,15,17,16,14,13,12,24,16,29,17,17,20,34,30,26,27,22,41
E09000015,Harrow,E01002230,14,24,19,13,20,21,20,17,14,14,15,20,21,17,21,13,14,14,18,20,19,17,18,28,28,20
E09000015,Harrow,E01002231,24,31,31,35,32,26,31,30,21,30,26,27,22,30,33,32,37,28,36,22,51,46,26,25,32,31
E09000015,Harrow,E01002232,23,17,28,20,26,18,17,20,23,23,23,31,19,22,25,31,26,33,27,38,29,32,25,30,32,38
E09000015,Harrow,E01002233,32,26,30,26,36,31,24,36,27,41,26,30,32,39,35,36,49,40,52,46,47,41,45,36,46,49
E09000015,Harrow,E01002234,21,33,32,31,29,36,12,30,27,27,16,29,25,26,23,25,28,26,25,28,23,25,16,28,24,31
E09000015,Harrow,E01002235,23,23,29,21,19,15,27,24,17,16,18,23,20,18,18,22,28,21,22,34,21,25,33,16,23,30
E09000015,Harrow,E01002236,24,24,32,29,39,32,26,21,23,16,31,27,22,27,28,25,36,30,34,35,28,35,38,31,37,41
E09000015,Harrow,E01002237,26,21,23,25,33,27,22,17,24,27,20,21,23,25,31,20,25,24,25,40,25,34,32,29,33,25
E09000015,Harrow,E01002238,24,31,35,27,20,24,29,32,31,23,30,26,24,24,31,31,33,29,37,29,34,26,29,35,24,21
E09000015,Harrow,E01002239,17,18,24,18,20,20,16,14,15,20,12,21,14,21,17,17,19,19,27,24,18,20,15,22,27,16
E09000015,Harrow,E01002240,16,17,19,17,26,29,28,23,20,25,23,27,17,23,19,15,27,24,24,22,15,19,24,24,18,24
E09000015,Harrow,E01002241,27,29,25,25,28,27,24,25,36,25,30,32,19,19,21,16,24,16,15,20,18,21,14,25,30,27
E09000015,Harrow,E01002242,22,20,23,15,20,22,28,25,23,22,27,27,28,25,24,24,23,22,10,23,20,27,25,23,17,19
E09000015,Harrow,E01032576,29,17,17,19,15,19,21,19,20,15,17,14,26,21,24,22,18,24,13,22,20,20,16,25,17,19
E09000016,Havering,E01002243,15,20,25,19,17,19,25,23,15,23,22,21,25,29,26,23,37,34,40,47,42,52,40,44,37,33
E09000016,Havering,E01002244,18,21,28,23,21,19,23,26,15,22,21,25,15,29,27,15,26,20,30,28,28,32,29,33,36,36
E09000016,Havering,E01002245,26,23,20,21,31,20,19,21,14,19,25,15,18,21,15,18,24,18,13,26,30,18,21,24,25,21
E09000016,Havering,E01002246,21,24,22,20,15,25,19,22,24,17,6,15,17,14,12,9,16,20,13,16,14,19,16,12,9,14
E09000016,Havering,E01002247,26,31,28,29,26,25,29,35,21,23,31,39,30,22,33,34,33,36,37,38,29,42,43,36,35,38
E09000016,Havering,E01002248,30,26,26,28,28,19,23,19,12,13,23,28,21,21,30,32,20,27,24,26,35,26,21,29,24,34
E09000016,Havering,E01002249,20,20,21,24,14,22,14,17,15,11,18,20,18,19,19,15,22,23,24,26,26,37,50,60,87,100
E09000016,Havering,E01002250,29,33,31,22,25,19,21,21,17,16,30,21,23,23,18,21,14,24,22,21,30,33,33,42,28,36
E09000016,Havering,E01002251,25,29,27,28,31,20,22,35,19,25,11,17,25,27,23,17,12,28,25,28,17,24,26,14,31,24
E09000016,Havering,E01002252,11,12,21,9,20,13,12,11,15,15,8,7,11,17,9,9,5,8,7,15,12,3,11,16,18,21
E09000016,Havering,E01002253,9,12,11,8,12,8,12,11,12,10,10,8,13,11,9,3,14,8,12,12,9,11,9,14,11,13
E09000016,Havering,E01002254,10,14,8,12,7,13,12,10,6,12,4,13,9,9,9,11,7,10,10,9,10,16,5,9,16,13
E09000016,Havering,E01002255,23,16,23,21,14,20,18,25,16,18,12,15,11,9,12,18,17,12,14,10,29,19,24,24,27,16
E09000016,Havering,E01002256,9,14,13,14,8,16,14,11,7,11,14,13,6,15,15,14,13,11,11,17,12,13,12,6,16,24
E09000016,Havering,E01002257,9,7,14,11,10,8,8,7,11,7,7,7,12,10,7,9,12,9,13,8,15,12,15,10,11,14
E09000016,Havering,E01002258,12,15,11,12,12,15,7,11,15,18,16,14,14,14,14,17,15,12,19,15,27,19,14,14,18,22
E09000016,Havering,E01002259,15,7,16,10,13,17,14,13,10,12,13,10,6,10,11,18,10,10,13,18,15,14,20,12,20,16
E09000016,Havering,E01002260,23,17,19,24,13,11,12,8,23,9,12,16,13,16,14,20,10,10,13,14,23,16,26,34,33,37
E09000016,Havering,E01002261,19,28,16,14,25,19,12,29,11,20,18,20,22,14,16,18,14,22,16,19,25,20,19,23,22,21
E09000016,Havering,E01002262,17,20,16,16,12,16,17,12,13,8,11,14,14,14,12,19,16,10,16,9,15,9,13,23,15,20
E09000016,Havering,E01002263,17,18,15,12,14,9,17,14,15,10,17,11,13,12,20,14,22,14,12,25,27,17,16,16,26,21
E09000016,Havering,E01002264,22,20,20,26,17,21,22,15,19,22,19,23,23,21,20,16,17,11,19,24,22,28,23,19,30,20
E09000016,Havering,E01002265,26,29,17,17,22,15,19,11,32,19,17,11,11,16,11,12,20,13,14,20,27,10,23,20,21,16
E09000016,Havering,E01002266,19,15,10,17,9,13,7,10,12,12,11,10,14,8,11,12,15,8,13,15,16,14,13,14,24,18
E09000016,Havering,E01002267,23,27,25,17,18,20,19,21,21,26,22,24,16,16,26,15,18,20,18,19,22,22,27,27,25,29
E09000016,Havering,E01002268,19,6,11,7,11,8,11,9,9,10,9,10,8,13,13,10,11,10,10,18,13,9,13,15,11,22
E09000016,Havering,E01002269,15,19,13,20,15,20,17,15,16,18,17,11,13,14,18,11,17,17,11,20,16,17,24,18,20,16
E09000016,Havering,E01002270,11,10,10,8,11,10,0,10,14,11,14,10,9,12,12,15,14,11,11,10,13,7,11,10,9,12
E09000016,Havering,E01002271,8,8,12,12,9,6,8,11,11,4,5,5,7,9,14,7,11,14,5,13,8,8,18,10,11,14
E09000016,Havering,E01002272,15,20,13,23,15,18,12,13,6,12,15,11,17,9,16,16,18,23,15,9,19,14,12,11,18,13
E09000016,Havering,E01002273,9,14,9,9,8,10,10,12,8,17,13,7,12,14,7,9,8,8,7,8,14,6,7,12,6,16
E09000016,Havering,E01002274,18,21,16,18,20,12,15,18,17,16,19,11,22,22,24,8,18,15,13,23,14,24,17,13,14,15
E09000016,Havering,E01002275,7,4,11,13,7,10,11,12,12,8,16,7,6,3,6,5,7,5,6,9,10,7,4,11,12,11
E09000016,Havering,E01002276,25,13,20,22,19,19,16,16,14,11,9,8,6,8,19,13,23,23,27,29,34,28,23,25,36,19
E09000016,Havering,E01002277,9,13,25,15,18,19,22,16,11,14,6,11,13,11,14,14,22,17,20,23,15,20,17,24,24,26
E09000016,Havering,E01002278,21,19,20,17,17,12,21,18,26,15,18,21,12,23,19,20,28,32,22,25,26,20,20,17,23,20
E09000016,Havering,E01002279,23,18,23,18,21,24,22,17,18,21,11,17,15,23,30,26,15,23,26,15,28,25,30,14,27,28
E09000016,Havering,E01002280,44,27,39,35,37,36,38,32,29,30,30,36,26,34,23,24,28,36,44,35,35,37,33,38,45,36
E09000016,Havering,E01002281,29,33,34,28,32,30,26,38,31,20,27,27,25,36,25,32,33,35,23,30,29,18,35,41,49,62
E09000016,Havering,E01002282,30,31,25,24,23,29,25,23,19,20,24,21,21,24,26,33,29,39,24,33,18,20,26,31,46,37
E09000016,Havering,E01002283,15,18,21,11,11,13,16,19,13,21,15,7,19,12,22,13,16,33,20,23,27,18,20,11,21,13
E09000016,Havering,E01002284,19,21,20,18,22,15,18,21,24,13,28,17,18,24,21,31,23,32,28,30,29,30,35,28,31,31
E09000016,Havering,E01002285,11,12,7,9,12,12,9,15,11,8,9,8,8,5,3,10,11,13,7,4,4,11,8,11,7,12
E09000016,Havering,E01002286,16,12,11,17,11,15,11,12,13,12,12,14,15,16,14,13,13,10,7,11,8,6,9,7,15,11
E09000016,Havering,E01002287,24,20,18,20,16,14,19,18,17,11,14,12,10,15,8,17,12,15,8,13,14,11,13,10,16,20
E09000016,Havering,E01002288,10,9,12,10,20,18,14,13,20,10,15,9,8,10,7,15,12,16,8,11,15,14,12,19,15,16
E09000016,Havering,E01002289,13,16,24,16,22,19,26,21,13,16,14,12,20,14,18,18,17,9,15,12,18,21,23,13,15,14
E09000016,Havering,E01002290,15,10,11,12,14,14,10,24,12,17,14,9,13,16,8,15,5,14,13,8,18,11,10,10,12,14
E09000016,Havering,E01002291,7,12,18,13,10,15,10,13,15,10,10,17,15,13,17,14,16,10,19,16,16,23,22,21,15,27
E09000016,Havering,E01002292,10,6,12,11,14,14,14,19,19,15,15,14,17,14,12,16,13,24,13,18,24,20,18,22,16,22
E09000016,Havering,E01002293,30,32,35,36,34,38,19,31,28,21,30,27,24,28,26,30,27,26,39,29,38,27,38,30,44,48
E09000016,Havering,E01002294,9,10,18,16,19,16,9,13,18,17,11,12,6,13,20,9,9,8,10,12,12,14,12,16,13,16
E09000016,Havering,E01002295,17,20,16,14,19,17,23,15,14,16,14,17,16,18,13,15,27,18,17,24,13,20,22,25,29,25
E09000016,Havering,E01002296,16,11,8,14,18,13,13,21,19,15,11,19,17,12,17,15,8,15,11,18,13,18,14,14,15,17
E09000016,Havering,E01002297,23,23,17,17,28,20,17,14,28,28,14,29,26,21,21,27,29,31,25,23,24,25,37,28,41,26
E09000016,Havering,E01002298,12,22,10,20,19,23,13,12,18,23,24,13,19,26,25,17,21,20,15,18,13,20,21,15,20,19
E09000016,Havering,E01002299,18,20,15,22,13,11,18,14,16,16,11,15,25,26,27,24,26,15,28,10,28,34,18,27,37,33
E09000016,Havering,E01002300,20,15,15,21,12,8,12,6,11,16,12,10,17,15,12,22,23,16,18,21,27,22,31,34,26,22
E09000016,Havering,E01002301,20,15,16,15,17,15,15,14,14,11,12,13,12,18,19,13,17,11,12,14,10,17,14,22,13,30
E09000016,Havering,E01002302,23,21,17,18,17,19,19,17,19,15,13,12,9,19,9,16,19,16,18,15,15,25,18,12,24,17
E09000016,Havering,E01002303,16,17,18,10,22,17,14,21,16,8,10,13,16,12,22,20,30,28,32,37,38,34,33,33,31,40
E09000016,Havering,E01002304,14,19,6,10,15,10,11,10,9,7,11,12,9,10,10,7,16,13,8,9,12,8,12,10,14,19
E09000016,Havering,E01002305,23,14,18,16,15,14,16,18,14,17,18,27,21,18,15,12,20,19,12,25,19,10,18,20,19,9
E09000016,Havering,E01002306,42,43,23,38,44,24,16,30,27,35,25,28,27,25,23,30,27,28,31,26,26,37,25,26,36,31
E09000016,Havering,E01002307,28,33,17,32,26,21,27,27,28,24,20,25,22,26,26,26,21,23,21,24,29,15,27,25,25,31
E09000016,Havering,E01002308,23,24,16,19,18,17,19,22,14,24,19,10,23,17,18,23,24,24,25,23,18,24,21,27,22,28
E09000016,Havering,E01002309,31,24,24,14,22,18,25,15,25,22,24,19,22,27,23,22,26,16,21,19,19,26,14,19,26,32
E09000016,Havering,E01002310,23,14,19,16,17,21,14,26,15,16,26,18,17,20,21,18,18,30,20,21,27,28,26,24,29,22
E09000016,Havering,E01002311,24,19,23,26,28,25,23,27,22,20,21,20,22,28,30,28,20,17,28,26,22,29,27,28,35,33
E09000016,Havering,E01002312,8,8,13,13,6,16,15,9,14,11,4,14,5,23,14,10,17,11,18,9,9,19,11,15,19,18
E09000016,Havering,E01002313,22,19,16,16,15,17,17,18,12,11,14,21,14,15,17,21,15,19,15,18,26,23,24,28,37,43
E09000016,Havering,E01002314,12,9,19,17,18,23,12,29,19,15,9,16,15,16,20,21,25,26,26,22,19,28,30,33,35,24
E09000016,Havering,E01002315,30,30,21,26,33,26,19,25,21,19,14,9,16,21,28,20,28,17,13,17,22,27,27,18,28,22
E09000016,Havering,E01002316,16,21,20,20,17,18,19,23,12,15,20,11,24,22,25,17,26,26,29,33,24,33,23,32,33,26
E09000016,Havering,E01002317,10,9,12,7,11,16,12,14,9,21,26,7,9,10,12,9,10,9,9,10,6,7,9,7,16,14
E09000016,Havering,E01002318,17,13,16,18,15,11,14,10,14,15,14,15,13,10,11,14,18,12,15,11,11,10,14,13,16,14
E09000016,Havering,E01002319,24,21,20,22,14,20,11,12,14,12,12,22,15,23,14,16,17,17,13,17,13,13,16,11,26,24
E09000016,Havering,E01002320,23,21,20,14,23,12,20,20,16,8,11,15,13,10,4,14,6,14,15,9,17,18,12,15,20,18
E09000016,Havering,E01002321,25,18,24,17,17,17,18,17,17,8,11,15,16,15,19,12,16,20,19,11,18,12,19,13,17,18
E09000016,Havering,E01002322,18,23,21,20,28,18,28,17,15,15,14,23,23,26,14,17,19,17,25,23,24,26,23,23,12,24
E09000016,Havering,E01002323,19,19,19,22,16,13,23,15,14,9,25,14,26,13,20,12,13,14,17,21,15,19,22,18,20,20
E09000016,Havering,E01002324,21,13,22,16,18,14,10,17,20,11,12,19,12,14,18,9,17,17,7,7,13,15,15,18,18,16
E09000016,Havering,E01002325,28,24,20,20,8,27,24,30,21,20,28,20,20,15,16,22,23,28,19,30,21,24,26,29,26,31
E09000016,Havering,E01002326,19,14,17,20,21,15,17,19,6,18,17,17,12,15,10,17,19,21,24,15,31,20,25,21,29,26
E09000016,Havering,E01002327,23,15,18,16,14,22,23,20,20,16,12,10,17,14,9,23,14,11,16,17,17,11,20,11,23,17
E09000016,Havering,E01002328,14,18,26,26,10,15,19,14,17,15,20,11,23,19,23,25,18,18,19,21,13,15,22,19,19,23
E09000016,Havering,E01002329,18,19,29,13,21,18,22,21,17,21,13,22,20,11,15,23,19,15,20,22,13,21,22,21,24,26
E09000016,Havering,E01002330,22,12,20,13,21,12,19,16,19,12,13,17,31,20,24,27,23,25,23,33,20,32,31,27,17,25
E09000016,Havering,E01002331,16,24,18,21,21,24,24,25,21,20,26,14,15,21,13,15,15,17,13,16,19,11,15,15,20,19
E09000016,Havering,E01002332,15,17,23,20,19,11,22,16,13,13,14,18,16,12,13,19,11,24,25,20,21,19,23,18,17,20
E09000016,Havering,E01002333,10,6,4,8,3,9,9,10,8,8,4,9,3,10,11,5,12,5,11,6,9,7,6,9,8,10
E09000016,Havering,E01002334,12,6,13,10,10,12,8,7,8,11,17,5,14,15,14,12,13,10,9,15,15,16,14,8,13,21
E09000016,Havering,E01002335,22,30,24,21,13,24,19,12,17,17,15,17,16,12,11,16,20,22,13,20,24,14,18,17,23,19
E09000016,Havering,E01002336,12,14,9,10,18,11,12,18,11,17,16,14,13,16,8,13,23,18,13,11,22,18,20,12,19,21
E09000016,Havering,E01002337,4,8,5,10,8,11,9,12,12,11,8,9,10,9,8,11,8,7,10,9,11,13,15,12,18,10
E09000016,Havering,E01002338,15,15,15,16,7,11,20,9,8,10,13,17,15,17,18,10,16,17,18,13,18,13,20,18,19,21
E09000016,Havering,E01002339,15,9,10,14,10,13,19,20,11,19,17,11,17,8,16,9,10,18,13,10,18,8,9,22,10,22
E09000016,Havering,E01002340,5,8,11,17,3,17,18,17,17,14,17,9,14,15,15,15,24,18,13,30,16,10,14,14,17,12
E09000016,Havering,E01002341,10,10,11,18,5,9,12,18,9,10,11,10,9,8,9,12,13,12,11,12,15,14,24,18,12,25
E09000016,Havering,E01002342,34,33,24,28,30,24,25,21,17,22,26,20,18,28,19,23,18,22,14,21,29,14,15,23,24,17
E09000016,Havering,E01002343,8,14,16,17,9,14,12,16,9,8,18,11,6,17,12,14,9,17,24,11,12,14,19,13,13,9
E09000016,Havering,E01002344,19,20,21,22,21,14,22,12,15,13,11,14,12,14,14,16,21,19,21,20,18,15,23,31,28,17
E09000016,Havering,E01002345,30,34,27,29,25,21,25,26,27,23,20,39,30,18,27,33,40,37,41,46,35,43,45,47,48,38
E09000016,Havering,E01002346,13,19,21,23,25,24,21,13,17,16,19,16,15,21,18,17,20,21,26,31,25,25,13,30,21,23
E09000016,Havering,E01002347,21,18,12,16,16,18,15,20,17,17,13,19,14,11,12,13,19,20,15,15,18,15,24,22,21,22
E09000016,Havering,E01002348,18,17,13,17,15,14,15,14,12,11,10,17,15,12,12,15,13,12,5,14,8,15,12,15,16,16
E09000016,Havering,E01002349,26,19,17,18,20,20,11,19,10,3,12,7,12,7,8,8,13,11,11,20,11,14,12,10,13,13
E09000016,Havering,E01002350,24,19,23,29,21,20,12,19,17,20,12,16,20,26,29,23,28,26,30,35,29,28,27,36,31,30
E09000016,Havering,E01002351,29,22,18,35,24,20,13,24,22,19,26,28,19,23,22,21,20,24,28,30,30,37,29,27,31,23
E09000016,Havering,E01002352,26,18,14,23,21,22,24,19,13,15,23,21,12,23,24,26,25,25,21,20,28,37,24,28,43,27
E09000016,Havering,E01002353,18,10,11,23,11,14,16,21,14,15,12,17,13,14,13,14,15,21,28,28,22,27,21,29,27,20
E09000016,Havering,E01002354,11,11,16,7,12,6,11,10,10,12,16,10,10,13,17,11,20,11,13,15,12,17,7,9,12,12
E09000016,Havering,E01002355,20,16,23,23,20,19,22,22,16,22,20,12,16,20,21,16,21,19,19,13,23,22,15,19,23,22
E09000016,Havering,E01002356,34,37,40,37,25,45,35,26,31,32,27,22,33,34,34,33,45,37,45,54,54,41,70,57,59,72
E09000016,Havering,E01002358,26,37,41,24,24,42,29,29,27,23,18,25,26,21,23,33,38,28,36,39,32,44,42,44,37,51
E09000016,Havering,E01002359,18,18,21,12,17,18,12,13,13,12,12,9,18,12,15,5,14,8,7,14,8,11,12,10,5,7
E09000016,Havering,E01002360,16,8,11,5,7,9,9,11,7,11,5,10,7,7,8,5,5,11,7,9,6,13,12,16,13,18
E09000016,Havering,E01002361,18,22,21,21,19,13,15,12,16,21,22,17,10,24,21,20,21,26,25,23,21,24,27,25,38,33
E09000016,Havering,E01002362,18,11,15,11,12,16,12,19,14,6,3,10,8,11,8,15,17,18,17,13,20,11,24,22,22,13
